id,num_items,capacidad,num_variables_qubo,optimo,valor_total,peso,factible,coincide,ratio_optimo,brecha_optimo,exceso_peso,prob_optimo,ratio_optimo_medio,tiempo_total,t_solver,t_cuantico,t_clasico,pct_tiempo_solver_sobre_total,pct_tiempo_cuantico_sobre_solver,pct_tiempo_clasico_sobre_solver,tiempo_medio_iter,tiempo_por_eval,total_evals,num_factibles_qaoa,prob_optimo_muestras,prob_optimo_starts,tasa_factibilidad,ratio_medio_factibles,valor_medio_start,std_valor_start,tiempo_medio_start,total_muestras,starts,reads_por_start,muestras_esperadas,metodo,warmstart,epsilon_warmstart
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,2009.7654514999595,2009.7628504000022,1998.1524687999627,11.610381600039545,0.9999987057693945,0.9942230091487019,0.00577699085129807,0.6433720895599807,0.8007023308366543,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,0.7,0.9250000000000002,1118.902168200002,1118.8996643999708,1108.8940122991917,10.005652100779116,0.99999776227082,0.9910575966557781,0.00894240334422195,0.3588806319200434,0.445776758725088,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,0.9,0.9857142857142858,2148.723526899994,2148.7209848000784,2137.0491895996965,11.671795200381894,0.999998816925545,0.9945680266153923,0.005431973384607617,0.6838958448400022,0.8560641373705492,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,1.0,1.0,261.1937127999845,261.1915216000052,251.3281193994917,9.86340220051352,0.9999916108241819,0.9622368975068856,0.03776310249311447,0.08362014528003056,0.10406036717131682,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,0.8,0.9800000000000001,1011.8630269000423,1011.8606885000481,1001.5385279991897,10.322160500858445,0.9999976890152797,0.9897988323707291,0.010201167629270888,0.3181186509200139,0.40313174840639365,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,451.97723399999086,451.9749030999956,442.4374316012836,9.537471498711966,0.9999948428818535,0.9788982276818988,0.021101772318101217,0.14471139803994448,0.1800696825099584,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,0.8,0.925,1065.1994901999715,1065.197092999937,1054.8225783007802,10.374514699156862,0.9999977495294952,0.9902604740781455,0.009739525921854422,0.33969786399994045,0.42438131195216616,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,1.0,1.0,2211.7986703999923,2211.796129400027,2200.029376499413,11.766752900613938,0.9999988511612746,0.994680001133827,0.005319998866172983,0.7081399674799992,0.8811936770518036,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,N/A,N/A,0.015282699954696,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,1.0,0.626,5,0.0,0.0013158800022210926,100,10,10,100,sa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,N/A,N/A,0.016367900010664016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,1.0,1.0,0.5685714285714285,7,0.0,0.0014247699989937245,100,10,10,100,sa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,N/A,N/A,0.018562400015071034,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,1.0,1.0,0.716,10,0.0,0.0016254300135187805,100,10,10,100,sa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,N/A,N/A,0.016507400025147945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62,1.0,1.0,0.83,5,0.0,0.0014491099980659782,100,10,10,100,sa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,N/A,N/A,0.01832319999812171,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,0.9,1.0,0.6590909090909091,21.4,1.8,0.0016013000044040383,100,10,10,100,sa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,N/A,N/A,0.019818399974610656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,0.97,0.640761300555115,13,0.0,0.0016913500032387674,100,10,10,100,sa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,N/A,N/A,0.01880869996966794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35,1.0,0.94,0.6888297872340425,8,0.0,0.0016526400111615657,100,10,10,100,sa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018577000009827316,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.42,1.0,0.98,0.6825396825396826,9,0.0,0.0016324899974279107,100,10,10,100,sa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,N/A,N/A,0.020585899997968227,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.46,1.0,0.99,0.7693602693602694,6,0.0,0.0018045399978291244,100,10,10,100,sa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,N/A,N/A,0.018609399965498596,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1.0,0.93,0.6218637992831542,12,0.0,0.0016376700019463896,100,10,10,100,sa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,N/A,N/A,0.02047869999660179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.44,1.0,1.0,0.7342857142857143,7,0.0,0.0017966399958822877,100,10,10,100,sa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,N/A,N/A,0.014009600039571524,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.49,1.0,0.84,0.5833333333333334,6,0.0,0.0012303800031077117,100,10,10,100,sa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,N/A,N/A,0.01823710004100576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29,0.9,1.0,0.632,9.9,0.3,0.0016035200038459151,100,10,10,100,sa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,N/A,N/A,0.015744699980132282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62,1.0,1.0,0.8133333333333334,6,0.0,0.0013778199965599925,100,10,10,100,sa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,N/A,N/A,0.018419900035951287,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.42,1.0,1.0,0.605,8,0.0,0.001621370017528534,100,10,10,100,sa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,N/A,N/A,0.019932799972593784,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.39,1.0,0.99,0.7272727272727273,11,0.0,0.001740740000968799,100,10,10,100,sa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,0.9,0.96,181.1262216999894,181.12422440003138,170.38449899986153,10.739725400169846,0.9999889728834441,0.940705195918741,0.059294804081258964,0.05740057404001709,0.07216104557770174,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
2,2,4,5,7,7,4,True,True,1.0,0,0,0.8,0.9142857142857143,456.1828576999833,456.180687300046,446.6315342000453,9.549153100000694,0.9999952422588866,0.9790671692909264,0.02093283070907358,0.14640793475992978,0.18174529374503823,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
3,3,4,6,10,10,4,True,True,1.0,0,0,1.0,1.0,891.9371637000004,891.9347553000553,881.4538581992383,10.480897100816946,0.9999972998098485,0.98824925585808,0.011750744141919971,0.2851209881199524,0.35535249215141645,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,382.83470839995425,382.8324738999945,373.2174526999006,9.615021200093906,0.999994163277491,0.9748845203695923,0.02511547963040772,0.12250381127994042,0.1525228979681253,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
5,3,5,6,22,22,5,True,True,1.0,0,0,0.8,0.9636363636363636,928.7401026000152,928.7377985000494,918.4325475008227,10.3052509992267,0.9999975191122259,0.9889040254247538,0.011095974575246225,0.2960468424400315,0.3700150591633663,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
6,3,5,6,13,13,5,True,True,1.0,0,0,0.9,0.9692307692307691,967.6673145999666,967.6648978999583,957.3216459998512,10.343251900107134,0.9999975025507508,0.9893111221430536,0.01068887785694637,0.308699177079997,0.3855238637051627,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
7,3,4,6,8,8,3,True,True,1.0,0,0,0.7,0.9625,904.2750623999746,904.2727754999651,893.7686547003686,10.504120799596421,0.9999974710128537,0.9883839024195008,0.011616097580499179,0.2888679488799535,0.36026803804779484,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
10,3,5,6,9,9,5,True,True,1.0,0,0,1.0,1.0,915.7649534000084,915.7624840000644,905.3888467995566,10.373637200507801,0.9999973034565969,0.9886721312766651,0.011327868723334893,0.29065663076003545,0.36484561115540415,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
11,4,4,7,6,6,4,True,True,1.0,0,0,0.9,0.9833333333333334,1711.0048031000188,1711.0022410000092,1698.4596697985544,12.542571201454848,0.9999985025757936,0.9926694595127332,0.007330540487266831,0.5477514487199485,0.6816741996015973,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
12,3,7,6,12,12,7,True,True,1.0,0,0,0.9,0.9833333333333334,966.4269497999921,966.4244630999747,956.1435237996047,10.280939300369937,0.9999974269136245,0.9893618801128109,0.01063811988718915,0.30690065831998364,0.3850296665736951,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
13,4,5,7,7,7,5,True,True,1.0,0,0,0.9,0.9857142857142858,1843.135469699977,1843.1330460999743,1830.779035999265,12.354010100709274,0.9999986850668101,0.9932972770865076,0.006702722913492364,0.5867145318000344,0.7343159546215037,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
14,2,3,4,6,6,3,True,True,1.0,0,0,0.9,0.9,226.72091410000576,226.7187112000538,215.52605389943346,11.19265730062034,0.9999902836491257,0.9506319648635261,0.04936803513647392,0.0726701521200128,0.0903261797609776,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
15,3,5,6,10,10,5,True,True,1.0,0,0,0.8,0.9800000000000001,957.5131323000533,957.5107523999177,947.2311361002503,10.279616299667396,0.9999975144986996,0.9892642288622844,0.010735771137715611,0.3052020189600531,0.38147838741032575,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,390.63170450000325,390.62946940003894,381.13124600134324,9.4982233986957,0.9999942782422969,0.975684826305389,0.02431517369461105,0.12471218067994341,0.15562927067730636,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
19,3,5,6,8,8,5,True,True,1.0,0,0,1.0,1.0,944.1796476000454,944.1772743999609,933.8282795015257,10.348994898435194,0.9999974864951913,0.9890391400227122,0.01096085997728778,0.3001326666000532,0.3761662447808609,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
20,4,6,7,11,11,6,True,True,1.0,0,0,0.9,0.990909090909091,1879.1879470999702,1879.185477699968,1866.7333029007423,12.452174799225759,0.9999986859217536,0.9933736318490144,0.006626368150985616,0.5989793865600135,0.7486794731872383,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
1,2,3,4,5,5,3,True,True,1.0,0,0,0.9,0.96,227.03092330001527,227.02891949994955,216.08185690047685,10.947062599472702,0.9999911738892808,0.9517811976395583,0.04821880236044172,0.0728704188000178,0.0904497687250795,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,0.9,0.9571428571428571,490.59367720002774,490.5915429999586,481.1393706992967,9.452172300661914,0.9999956497603448,0.9807331120245937,0.019266887975406276,0.15588114588004537,0.19545479800795165,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,0.9,0.9800000000000001,1004.1258146999171,1004.1235181002412,994.1891380986199,9.93438000162132,0.9999977128367359,0.9901064163695551,0.009893583630444932,0.32097386259995403,0.4000492103985025,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,0.9,0.9800000000000001,439.05225280008744,439.0500197999645,430.013235299848,9.036784500116482,0.9999949140447209,0.9794174146621524,0.020582585337847677,0.14040920183998531,0.17492032661353168,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,0.8,0.9636363636363636,1049.9294885999989,1049.9271338998806,1040.1409131004475,9.786220799433067,0.9999977572778517,0.9906791428819609,0.009320857118039075,0.33611186691997574,0.41829766290831893,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,0.7,0.9076923076923077,1105.0820749999257,1105.079695600085,1095.1701349030482,9.909560697036795,0.9999978468569036,0.9910327185120746,0.008967281487925326,0.3552518361600116,0.44027079505979483,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,0.8,0.975,1015.9763737999601,1015.9739835999208,1006.0450971970567,9.92888640286401,0.9999976473861981,0.9902272237644484,0.009772776235551612,0.3251253093600273,0.40477051139439074,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9333333333333333,1055.0636709000682,1055.0612967001507,1045.2346017002128,9.8266949999379,0.9999977497093464,0.9906861383024169,0.009313861697583107,0.3383578667999711,0.4203431460956776,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,2037.428448999999,2037.4259512998397,2025.8713508005021,11.554600499337539,0.9999987740918408,0.9943288243226872,0.0056711756773127975,0.6549506647600792,0.8117234865736414,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,1.0,1.0,1121.445613799966,1121.4431486999383,1111.5526494976366,9.890499202301726,0.9999978018550366,0.9911805612136758,0.008819438786324157,0.3598362272000406,0.44679009908364076,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,0.9,0.9857142857142858,2134.4241809999803,2134.421546400059,2122.858077701647,11.56346869841218,0.9999987656624467,0.9945823875710422,0.00541761242895775,0.6791357423999812,0.8503671499601829,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,1.0,1.0,264.5425128999632,264.54028590000235,253.8509954988258,10.68929040117655,0.9999915816934812,0.9595929581583005,0.04040704184169953,0.08501964571997524,0.10539453621514037,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,0.8,0.9800000000000001,1050.010151399998,1050.007801800035,1039.9461658019572,10.06163599807769,0.9999977623073835,0.9904175607259023,0.009582439274097741,0.33351018951986916,0.41832980151395815,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,444.95689889998175,444.9546194000868,435.6697144987993,9.284904901287518,0.9999948770321337,0.9791329171639886,0.02086708283601136,0.1420165905601345,0.1772727567331023,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,1.0,1.0,1059.021727400017,1059.019314599922,1048.978612400475,10.040702199446969,0.9999977216708282,0.9905188677288288,0.009481132271171241,0.3374734476000071,0.4219200456573394,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,1.0,1.0,2180.8075312,2180.80495829985,2169.1393335993635,11.66562470048666,0.9999988202076006,0.9946507711952466,0.00534922880475343,0.6962536929199472,0.8688465969322112,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,N/A,N/A,0.015536500024609268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.48,1.0,1.0,0.69,5,0.0,0.001344689994584769,100,10,10,100,sa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,N/A,N/A,0.016500099911354482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47,1.0,1.0,0.6471428571428571,7,0.0,0.0014294600114226341,100,10,10,100,sa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,N/A,N/A,0.018398999935016036,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,1.0,0.706,10,0.0,0.0016018300084397197,100,10,10,100,sa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,N/A,N/A,0.015906000044196844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.53,1.0,1.0,0.832,5,0.0,0.0013918099808506667,100,10,10,100,sa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,N/A,N/A,0.018588599981740117,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,0.9,1.0,0.6963636363636364,21.6,1.2,0.0016261099954135716,100,10,10,100,sa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,N/A,N/A,0.01893640006892383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,0.9,0.98,0.5989010989010989,12.6,1.2,0.0016620599548332394,100,10,10,100,sa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,N/A,N/A,0.01946089998818934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,1.0,0.95,0.6842105263157895,8,0.0,0.0017173800151795149,100,10,10,100,sa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018513699993491173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22,1.0,0.97,0.5647193585337915,9,0.0,0.0016279600095003843,100,10,10,100,sa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,N/A,N/A,0.021088500041514635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.28,1.0,1.0,0.6866666666666666,6,0.0,0.0018489199690520763,100,10,10,100,sa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,N/A,N/A,0.01842249999754131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22,1.0,0.97,0.6151202749140894,12,0.0,0.0016205199877731501,100,10,10,100,sa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,N/A,N/A,0.020807099994271994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,1.0,0.71,7,0.0,0.0018261399818584323,100,10,10,100,sa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,N/A,N/A,0.014104800065979362,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.54,1.0,0.88,0.6136363636363636,6,0.0,0.001236250007059425,100,10,10,100,sa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,N/A,N/A,0.018910499988123775,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18,0.9,1.0,0.586,9.9,0.3,0.0016656599706038832,100,10,10,100,sa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,N/A,N/A,0.01657500001601875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62,1.0,0.99,0.7710437710437711,6,0.0,0.0014588599908165634,100,10,10,100,sa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,N/A,N/A,0.018165100016631186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.43,1.0,1.0,0.61375,8,0.0,0.0015877899946644901,100,10,10,100,sa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,N/A,N/A,0.020221999962814152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,1.0,0.99,0.6813590449954087,11,0.0,0.001769149990286678,100,10,10,100,sa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,1.0,1.0,194.15410269994754,194.1520843001781,183.61966780084185,10.53241649933625,0.9999896041353679,0.9457517206817512,0.054248279318248806,0.06267561459997668,0.07735142800803908,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
2,2,4,5,7,7,4,True,True,1.0,0,0,1.0,1.0,450.1972674999852,450.19507459993474,440.54531840013806,9.649756199796684,0.9999951290240774,0.9785653892185028,0.02143461078149717,0.14410661332006566,0.17936058749001385,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
3,3,4,6,10,10,4,True,True,1.0,0,0,0.9,0.9800000000000001,886.1904585999437,886.1881557002198,875.7803739005467,10.407781799673103,0.9999974013489973,0.9882555620578686,0.011744437942131392,0.2830646364400629,0.3530630102391314,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,386.47127320000436,386.4690528999781,376.8330866000615,9.635966299916618,0.9999942549416213,0.9750666548133402,0.02493334518665974,0.12395491447993554,0.15397173422309884,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
5,3,5,6,22,22,5,True,True,1.0,0,0,0.9,0.9818181818181818,947.1115054999245,947.1092268001521,936.8019206011668,10.307306198985316,0.9999975940533303,0.9891170881801997,0.010882911819800318,0.30351186192003077,0.3773343533068335,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
6,3,5,6,13,13,5,True,True,1.0,0,0,0.5,0.8461538461538464,961.3150666999863,961.3127137997653,950.9338345996803,10.378879200085066,0.9999975524151212,0.9892034308387948,0.01079656916120524,0.30613371320003646,0.3829931130676356,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
7,3,4,6,8,8,3,True,True,1.0,0,0,0.8,0.975,907.4999332999578,907.497577900067,896.9840358992806,10.513542000786401,0.9999974045178359,0.9884147988305219,0.011585201169478103,0.2902362278400455,0.36155281988050475,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
10,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9222222222222222,925.5297162999632,925.5273816998815,915.1319128997857,10.395468800095841,0.9999974775525404,0.9887680591567125,0.011231940843287502,0.2947744384000078,0.36873600864537115,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,1711.0239992999705,1711.0214538999135,1699.529875298147,11.491578601766378,0.9999985123528028,0.99328379046588,0.00671620953411995,0.5480478701599873,0.6816818541433918,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
12,3,7,6,12,12,7,True,True,1.0,0,0,1.0,1.0,1016.6504660999635,1016.64801719971,1006.2350933991838,10.412923800526187,0.9999975912072682,0.9897575919842859,0.010242408015714131,0.32548124307990073,0.4050390506771753,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
13,4,5,7,7,7,5,True,True,1.0,0,0,1.0,1.0,1815.4724830000196,1815.4699079000857,1804.0815490001114,11.388358899974264,0.9999985815814021,0.9937270461766304,0.006272953823369581,0.5757981285999063,0.7232947840239385,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
14,2,3,4,6,6,3,True,True,1.0,0,0,1.0,1.0,227.31278270005714,227.31060110020917,216.58154730254319,10.729053797665983,0.9999904026521428,0.9528000289219414,0.04719997107805858,0.07292269907998852,0.09056199247020286,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
